"","water_year","month","date","species","run","source_tank_id","surgeon","crew","vial_number","weight_gr","fork_length_mm","tag_id_hex","tag_activation_date","anesthetic_time_mmss","anesthetic_time_sec","surgery_time_mmss","surgery_time_sec","recovery_time_mmss","recovery_time_sec","comments","release_container_id","release_id","post_tagging_tank","entered_by","qaqc_by","qaqc_comments","block"
"11","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","11",NA,NA,"1E54",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"12","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","12",NA,NA,"2915",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"13","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","13",NA,NA,"1ED4",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"14","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","14",NA,NA,"23A6",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"15","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","15",NA,NA,"26CD",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"16","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","16",NA,NA,"2865",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"17","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","17",NA,NA,"25C8",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"18","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","18",NA,NA,"226C",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"19","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","19",NA,NA,"2597",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"20","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","20",NA,NA,"2665",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-2","Block 1 RT-2",NA,"EH","PH","","Block 1"
"21","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","21",NA,NA,"25B5",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"22","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","22",NA,NA,"225E",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"23","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","23",NA,NA,"2664",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"24","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","24",NA,NA,"224D",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"25","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","25",NA,NA,"26E8",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"26","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","26",NA,NA,"272E",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"27","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","27",NA,NA,"22DB",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"28","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","28",NA,NA,"2571",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"29","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","29",NA,NA,"20A9",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"30","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","30",NA,NA,"209A",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-3","Block 1 RT-3",NA,"EH","PH","","Block 1"
"31","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","31",NA,NA,"25AE",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH","","Block 1"
"32","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","32",NA,NA,"2054",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH","","Block 1"
"33","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","33",NA,NA,"2726",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH","","Block 1"
"34","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","34",NA,NA,"2558",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH","","Block 1"
"35","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","35",NA,NA,"2289",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH","","Block 1"
"36","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","36",NA,NA,"20D6",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH","","Block 1"
"37","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","37",NA,NA,"26BC",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH","","Block 1"
"38","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","38",NA,NA,"2853",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH","","Block 1"
"39","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","39",NA,NA,"2752",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH","","Block 1"
"40","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","NJ","AP","40",NA,NA,"25B2",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-4","Block 1 RT-4",NA,"EH","PH"," ","Block 1"
"41","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","41",NA,NA,"246A",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"42","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","42",NA,NA,"22CD",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"43","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","43",NA,NA,"2326",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"44","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","44",NA,NA,"2517",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"45","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","45",NA,NA,"265E",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"46","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","46",NA,NA,"21A6",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"47","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","47",NA,NA,"2250",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"48","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","48",NA,NA,"246B",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"49","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","49",NA,NA,"2762",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"50","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","50",NA,NA,"2252",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-5","Block 1 RT-5",NA,"EH","PH","","Block 1"
"51","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","51",NA,NA,"26A9",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"52","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","52",NA,NA,"252D",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"53","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","53",NA,NA,"26BB",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"54","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-1","AP","NJ","54",NA,NA,"290C",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"55","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","55",NA,NA,"2910",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"56","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","56",NA,NA,"24BE",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"57","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","57",NA,NA,"25B4",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"58","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","58",NA,NA,"1EA4",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"59","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","59",NA,NA,"2553",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"60","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","60",NA,NA,"24E2",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-6","Block 1 RT-6",NA,"EH","PH","","Block 1"
"61","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","61",NA,NA,"2528",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"62","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","62",NA,NA,"22D8",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"63","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","63",NA,NA,"20BA",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"64","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","64",NA,NA,"22D9",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"65","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","65",NA,NA,"2636",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"66","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","66",NA,NA,"249A",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"67","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","67",NA,NA,"1DDA",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"68","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","68",NA,NA,"2145",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"69","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","69",NA,NA,"2921",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"70","2024","Dec",2023-12-05,"Chinook Salmon","late-fall","BT-2","AP","NJ","70",NA,NA,"26D4",2023-12-04,NA,NA,NA,NA,NA,NA,"During this tagging session, issues with GeoOptix resulted in the loss of fish data and only 70 fish tagged ","RT-7","Block 1 RT-7",NA,"EH","PH","","Block 1"
"71","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","1",22.4,134,"236A",2023-12-05,"3:12",192,"2:35",155,"2:57",177,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"72","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","2",40.6,158,"28F4",2023-12-05,"4:20",260,"2:15",135,"1:52",112,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"73","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","3",29,145,"24B8",2023-12-05,"4:47",287,"1:37",97,"1:53",113,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"74","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","4",7.3,89,"243A",2023-12-05,"3:34",214,"2:08",128,"2:14",134,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"75","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","5",32.5,147,"2534",2023-12-05,"4:26",266,"1:41",101,"1:57",117,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"76","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","6",20.5,131,"275B",2023-12-05,"4:07",247,"1:38",98,"2:49",169,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"77","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","7",57.2,170,"1EB2",2023-12-05,"4:10",250,"3:19",199,"2:05",125,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"78","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","8",8.3,95,"2586",2023-12-05,"4:44",284,"2:29",149,"2:07",127,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"79","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","9",30.6,142,"235B",2023-12-05,"4:23",263,"1:58",118,"4:15",255,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"80","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","10",39.8,158,"222A",2023-12-05,"4:12",252,"3:50",230,"1:03",63,"","RT-9","Block 1 RT-9",NA,"EH","PH","","Block 1"
"81","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","11",58.2,172,"2911",2023-12-05,"4:28",268,"1:54",114,"3:26",206,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"82","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","12",10.7,105,"2295",2023-12-05,"4:29",269,"2:16",136,"4:22",262,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"83","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","13",60.1,180,"2774",2023-12-05,"4:29",269,"2:01",121,"2:49",169,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"84","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","14",20.9,132,"272A",2023-12-05,"3:26",206,"2:12",132,"2:07",127,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"85","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","15",65,167,"254E",2023-12-05,"4:39",279,"2:01",121,"1:52",112,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"86","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","16",12.1,141,"2689",2023-12-05,"3:56",236,"2:02",122,"2:13",133,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"87","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","17",22.6,132,"2765",2023-12-05,"3:44",224,"1:45",105,"1:11",71,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"88","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","18",9.8,100,"24D2",2023-12-05,"4:41",281,"2:20",140,"1:44",104,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"89","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","19",40.6,160,"24D9",2023-12-05,"4:05",245,"1:50",110,"2:59",179,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"90","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","20",21.2,135,"1E94",2023-12-05,"4:26",266,"1:36",96,"1:44",104,"","RT-10","Block 1 RT-10",NA,"EH","PH","","Block 1"
"91","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","21",21.3,138,"2351",2023-12-05,"4:27",267,"2:35",155,"1:35",95,"","RT-11","Block 1 RT-11",NA,"EH","PH","","Block 1"
"92","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","22",34.8,150,"2511",2023-12-05,"4:02",242,"1:56",116,"2:23",143,"","RT-11","Block 1 RT-11",NA,"EH","PH","","Block 1"
"93","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","23",20.4,130,"215A",2023-12-05,"3:58",238,"1:41",101,"1:28",88,"","RT-11","Block 1 RT-11",NA,"EH","PH","","Block 1"
"94","2024","Dec",2023-12-06,"Chinook Salmon","late-fall","BT-3","NJ","AP","24",47.8,167,"20A5",2023-12-05,"3:40",220,"1:41",101,"1:39",99,"","RT-11","Block 1 RT-11",NA,"EH","PH","","Block 1"
